,movieId,title,rating_count,rating_avg,imdbId,tmdbId,tags,posterUrl
4479,6631,Man's Best Friend (1993),2,1.5,107504.0,41759.0,,NaN
4480,6636,"Sure Thing, The (1985)",4,3.8,90103.0,8992.0,,NaN
4481,6638,Valley Girl (1983),3,2.2,86525.0,19053.0,,NaN
4482,6639,Wait Until Dark (1967),7,3.4,62467.0,11206.0,,NaN
4483,6643,Tokyo Story (Tôkyô monogatari) (1953),4,2.6,46438.0,18148.0,,NaN
4484,6644,"Green Ray, The (Rayon vert, Le) (1986)",1,4.0,91830.0,54898.0,,NaN
4485,6645,THX 1138 (1971),7,3.8,66434.0,636.0,,NaN
4486,6650,Kind Hearts and Coronets (1949),3,3.3,41546.0,11898.0,,NaN
4487,6654,Atragon (Kaitei Gunkan) (1963),1,3.5,57215.0,35072.0,,NaN
4488,6656,Attack of the Puppet People (1958),1,4.0,51381.0,44585.0,,NaN
4489,6658,10 (1979),4,3.4,78721.0,9051.0,Africa| immigrants,NaN
4490,6659,Tremors (1990),16,3.4,100814.0,9362.0,,NaN
4491,6660,"Red Shoes, The (1948)",1,3.5,40725.0,19542.0,,NaN
4492,6662,"Pink Panther, The (1963)",11,3.5,57413.0,936.0,,NaN
4493,6663,"Pink Panther Strikes Again, The (1976)",5,3.4,75066.0,12268.0,,NaN
4494,6664,Commando (1985),6,3.5,88944.0,10999.0,,NaN
4495,6665,Dracula (1979),1,4.5,79073.0,33521.0,New York,NaN
4496,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",5,4.3,68361.0,4593.0,,NaN
4497,6667,Waco: The Rules of Engagement (1997),1,3.5,120472.0,34044.0,,NaN
4498,6669,Ikiru (1952),6,3.4,44741.0,3782.0,,NaN
4499,6670,Comic Book Villains (2002),2,2.2,287969.0,36629.0,,NaN
4500,6671,"Angel at My Table, An (1990)",1,4.0,99040.0,2891.0,,NaN
4501,6678,"Handmaid's Tale, The (1990)",1,3.5,99731.0,20815.0,,NaN
4502,6679,Revolution OS (2001),1,4.0,308808.0,19433.0,,NaN
4503,6684,Death in Venice (Morte a Venezia) (1971),2,4.0,67445.0,6619.0,,NaN
4504,6686,"Medallion, The (2003)",5,2.7,288045.0,10610.0,,NaN
4505,6687,My Boss's Daughter (2003),4,2.0,270980.0,2830.0,,NaN
4506,6688,Autumn Spring (Babí léto) (2001),1,3.5,286476.0,15920.0,,NaN
4507,6689,"Battle of Shaker Heights, The (2003)",1,4.0,357470.0,21413.0,,NaN
4508,6691,Dust (2001),1,2.5,243232.0,16405.0,,NaN
4509,6692,Stoked: The Rise and Fall of Gator (2002),1,2.0,271211.0,33255.0,,NaN
4510,6695,Jeepers Creepers 2 (2003),4,1.9,301470.0,11351.0,,NaN
4511,6696,Bollywood/Hollywood (2002),1,2.5,303785.0,333.0,,NaN
4512,6699,Once Upon a Time in the Midlands (2002),1,3.0,301684.0,22200.0,,NaN
4513,6702,Dickie Roberts: Former Child Star (2003),5,2.3,325258.0,13778.0,,NaN
4514,6705,Party Monster (2003),1,2.5,320244.0,1415.0,,NaN
4515,6706,Taking Sides (2001),1,3.5,260414.0,31094.0,,NaN
4516,6707,Cabin Fever (2002),8,2.9,303816.0,11547.0,,NaN
4517,6708,Matchstick Men (2003),34,3.7,325805.0,7270.0,,NaN
4518,6709,Once Upon a Time in Mexico (2003),14,3.2,285823.0,1428.0,,NaN
4519,6710,Dummy (2002),4,3.6,246592.0,17906.0,,NaN
4520,6711,Lost in Translation (2003),74,4.0,335266.0,153.0,,NaN
4521,6713,Millennium Actress (Sennen joyû) (2001),5,3.8,291350.0,33320.0,,NaN
4522,6715,Children of the Night (1991),1,3.5,103957.0,61054.0,,NaN
4523,6718,Gotcha! (1985),1,2.5,89222.0,27590.0,,NaN
4524,6720,Kuffs (1992),2,2.5,104647.0,14603.0,,NaN
4525,6721,Once Upon a Time in China (Wong Fei Hung) (1991),7,3.4,103285.0,10617.0,,NaN
4526,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),1,2.5,105839.0,10618.0,aliens,NaN
4527,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),2,3.0,108592.0,10619.0,,NaN
4528,6724,Paper Moon (1973),5,3.6,70510.0,11293.0,,NaN
4529,6731,Day of the Dead (1985),8,3.6,88993.0,8408.0,,NaN
4530,6732,"Hello, Dolly! (1969)",2,3.8,64418.0,14030.0,,NaN
4531,6734,Memoirs of an Invisible Man (1992),2,2.0,104850.0,2687.0,,NaN
4532,6744,Once Bitten (1985),4,2.2,89730.0,19064.0,,NaN
4533,6746,Squirm (1976),1,2.0,75261.0,25241.0,,NaN
4534,6748,"Brood, The (1979)",1,3.0,78908.0,28942.0,,NaN
4535,6750,Anything Else (2003),3,2.8,313792.0,10739.0,,NaN
4536,6751,Cold Creek Manor (2003),1,2.5,331468.0,12767.0,,NaN
4537,6752,"Fighting Temptations, The (2003)",1,3.5,191133.0,22309.0,hippies,NaN
4538,6753,Secondhand Lions (2003),12,3.5,327137.0,13156.0,,NaN
4539,6754,Underworld (2003),33,3.5,320691.0,277.0,,NaN
4540,6755,Bubba Ho-tep (2002),14,3.3,281686.0,9707.0,,NaN
4541,6760,In This World (2002),2,3.0,310154.0,36791.0,,NaN
4542,6763,Duplex (2003),7,2.4,266489.0,7288.0,,NaN
4543,6764,"Rundown, The (2003)",17,3.1,327850.0,10159.0,,NaN
4544,6765,Under the Tuscan Sun (2003),9,3.3,328589.0,10934.0,,NaN
4545,6768,Luther (2003),1,4.0,309820.0,5653.0,robots,NaN
4546,6769,Mambo Italiano (2003),1,3.0,330602.0,321.0,kidnapping| remade,NaN
4547,6770,My Life Without Me (2003),2,3.5,314412.0,20.0,,NaN
4548,6772,To Be and to Have (Être et avoir) (2002),1,3.0,318202.0,5168.0,,NaN
4549,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",22,3.7,286244.0,9662.0,,NaN
4550,6774,Videodrome (1983),8,3.7,86541.0,837.0,,NaN
4551,6775,Life and Debt (2001),1,4.0,284262.0,20303.0,,NaN
4552,6776,Lagaan: Once Upon a Time in India (2001),3,4.2,282674.0,19666.0,"""artsy""| atmospheric| gritty| hallucinatory| surreal| visually stunning",NaN
4553,6777,Judgment at Nuremberg (1961),5,3.6,55031.0,821.0,,NaN
4554,6780,"Brief History of Time, A (1991)",2,3.2,103882.0,1358.0,,NaN
4555,6782,Leningrad Cowboys Go America (1989),1,4.0,97728.0,11475.0,,NaN
4556,6783,"Rules of the Game, The (La règle du jeu) (1939)",3,3.5,31885.0,776.0,,NaN
4557,6785,Seven Brides for Seven Brothers (1954),4,3.8,47472.0,16563.0,,NaN
4558,6786,Kiss of the Spider Woman (1985),4,3.9,89424.0,11703.0,twins,NaN
4559,6787,All the President's Men (1976),27,4.0,74119.0,891.0,,NaN
4560,6788,Angie (1994),1,2.0,109129.0,83714.0,,NaN
4561,6789,"Apartment, The (Appartement, L') (1996)",1,4.0,115561.0,12531.0,,NaN
4562,6790,Avalon (2001),3,3.5,267287.0,10881.0,,NaN
4563,6791,Babette's Feast (Babettes gæstebud) (1987),5,4.4,92603.0,11832.0,,NaN
4564,6793,Beethoven (1992),11,1.8,103786.0,11806.0,,NaN
4565,6794,Beethoven's 2nd (1993),5,1.5,106375.0,10438.0,,NaN
4566,6796,Boyz N the Hood (1991),18,3.7,101507.0,650.0,,NaN
4567,6797,Bugsy (1991),1,3.0,101516.0,10337.0,,NaN
4568,6798,Bugsy Malone (1976),2,2.8,74256.0,8446.0,,NaN
4569,6800,Cobra (1986),3,2.3,90859.0,9874.0,,NaN
4570,6803,Phenomena (a.k.a. Creepers) (1985),1,3.5,87909.0,29161.0,,NaN
4571,6804,Crimewave (1985),1,2.0,88967.0,21627.0,time travel,NaN
4572,6807,Monty Python's The Meaning of Life (1983),40,4.0,85959.0,4543.0,,NaN
4573,6808,Where Eagles Dare (1968),4,4.0,65207.0,11046.0,,NaN
4574,6809,Tightrope (1984),1,3.0,88272.0,11707.0,,NaN
4575,6810,Sleeping with the Enemy (1991),5,2.5,102945.0,7442.0,,NaN
4576,6811,PCU (1994),5,2.5,110759.0,14425.0,,NaN
4577,6812,"Rookie, The (1990)",2,2.2,100514.0,6723.0,,NaN
4578,6814,City Heat (1984),1,3.0,87062.0,16969.0,,NaN
4579,6816,Three O'Clock High (1987),1,4.0,94138.0,13339.0,,NaN
4580,6817,"White Hunter, Black Heart (1990)",1,3.0,100928.0,28761.0,,NaN
4581,6818,Come and See (Idi i smotri) (1985),2,5.0,91251.0,25237.0,,NaN
4582,6820,Ginger Snaps (2000),6,4.0,210070.0,9871.0,,NaN
4583,6821,More American Graffiti (1979),1,3.0,79576.0,33258.0,,NaN
4584,6827,It's Pat (1994),3,0.8,110169.0,33783.0,,NaN
4585,6832,Regarding Henry (1991),5,3.6,102768.0,11364.0,,NaN
4586,6835,Alien Contamination (1980),1,5.0,82000.0,39916.0,,NaN
4587,6836,"Amazing Transparent Man, The (1960)",1,3.5,53593.0,31634.0,,NaN
4588,6837,Love Affair (1939),1,3.0,31593.0,43739.0,,NaN
4589,6850,Leap of Faith (1992),3,2.3,104695.0,12772.0,,NaN
4590,6851,"Gas, Food, Lodging (1992)",2,2.8,104321.0,47866.0,,NaN
4591,6852,In Cold Blood (1967),4,3.6,61809.0,18900.0,,NaN
4592,6853,Campus Man (1987),1,1.0,92717.0,73265.0,,NaN
4593,6856,Yankee Doodle Dandy (1942),2,4.0,35575.0,3087.0,,NaN
4594,6857,Ninja Scroll (Jûbei ninpûchô) (1995),13,3.8,107692.0,14282.0,,NaN
4595,6858,Knife in the Water (Nóz w wodzie) (1962),2,3.8,56291.0,11502.0,,NaN
4596,6860,Mobsters (1991),1,2.0,102460.0,21219.0,,NaN
4597,6862,Out of Time (2003),2,3.5,313443.0,2116.0,,NaN
4598,6863,School of Rock (2003),66,3.4,332379.0,1584.0,,NaN
4599,6867,"Station Agent, The (2003)",12,3.6,340377.0,2056.0,,NaN
4600,6868,Wonderland (2003),7,3.4,335563.0,4997.0,doctors,NaN
4601,6869,Bus 174 (Ônibus 174) (2002),3,3.8,340468.0,8439.0,,NaN
4602,6870,Mystic River (2003),52,3.7,327056.0,322.0,,NaN
4603,6872,"House of the Dead, The (2003)",4,1.1,317676.0,11059.0,,NaN
4604,6873,Intolerable Cruelty (2003),20,3.2,138524.0,11775.0,,NaN
4605,6874,Kill Bill: Vol. 1 (2003),131,4.0,266697.0,24.0,,NaN
4606,6879,Runaway Jury (2003),17,3.4,313542.0,11329.0,,NaN
4607,6880,"Texas Chainsaw Massacre, The (2003)",7,1.9,324216.0,9373.0,,NaN
4608,6881,Pieces of April (2003),7,3.1,311648.0,1550.0,,NaN
4609,6882,Returner (Ritaanaa) (2002),1,2.5,339579.0,5493.0,,NaN
4610,6883,Sylvia (2003),1,3.0,325055.0,28200.0,,NaN
4611,6884,Veronica Guerin (2003),2,3.0,312549.0,10629.0,,NaN
4612,6885,In the Cut (2003),3,2.8,199626.0,10944.0,reciprocal spectator,NaN
4613,6886,Beyond Borders (2003),1,3.5,294357.0,9839.0,,NaN
4614,6887,Radio (2003),5,4.1,316465.0,13920.0,,NaN
4615,6888,Scary Movie 3 (2003),20,2.3,306047.0,4256.0,,NaN
4616,6889,Brother Bear (2003),2,3.0,328880.0,10009.0,,NaN
4617,6890,Elephant (2003),9,3.6,363589.0,1807.0,,NaN
4618,6893,"Italian Job, The (1969)",10,3.9,64505.0,10536.0,,NaN
4619,6898,Sweet Sixteen (2002),3,3.3,313670.0,1376.0,,NaN
4620,6899,Alien from L.A. (1988),1,3.5,92532.0,31397.0,,NaN
4621,6902,Interstate 60 (2002),2,4.0,165832.0,20312.0,babies,NaN
4622,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",2,3.2,325655.0,10389.0,,NaN
4623,6911,"Jolson Story, The (1946)",1,3.5,38661.0,31206.0,baseball,NaN
4624,6912,You'll Never Get Rich (1941),1,3.5,34409.0,28658.0,,NaN
4625,6918,"Unvanquished, The (Aparajito) (1957)",2,3.8,48956.0,897.0,,NaN
4626,6920,"Cercle Rouge, Le (Red Circle, The) (1970)",3,3.5,65531.0,11657.0,,NaN
4627,6927,"Human Stain, The (2003)",1,4.0,308383.0,10922.0,,NaN
4628,6932,Shattered Glass (2003),7,3.5,323944.0,13537.0,,NaN
4629,6934,"Matrix Revolutions, The (2003)",79,3.2,242653.0,605.0,,NaN
4630,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",1,4.0,363510.0,33222.0,,NaN
4631,6936,Elf (2003),39,3.7,319343.0,10719.0,,NaN
4632,6938,Billabong Odyssey (2003),1,4.0,379713.0,23995.0,,NaN
4633,6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),1,4.0,155722.0,1277.0,,NaN
4634,6942,Love Actually (2003),59,3.8,314331.0,508.0,,NaN
4635,6944,Father of the Bride (1991),13,3.5,101862.0,11846.0,,NaN
4636,6945,My Architect: A Son's Journey (2003),2,4.2,373175.0,50314.0,,NaN
4637,6946,Looney Tunes: Back in Action (2003),2,2.8,318155.0,10715.0,,NaN
4638,6947,Master and Commander: The Far Side of the World (2003),36,3.6,311113.0,8619.0,dinosaurs,NaN
4639,6948,Tupac: Resurrection (2003),1,4.0,343121.0,21525.0,Hollywood| movie business,NaN
4640,6949,"Big Empty, The (2003)",1,3.5,321442.0,14892.0,,NaN
4641,6950,"Missing, The (2003)",3,3.7,338188.0,12146.0,adolescence,NaN
4642,6951,"Cat in the Hat, The (2003)",5,2.1,312528.0,10588.0,,NaN
4643,6952,Gothika (2003),9,3.1,348836.0,4970.0,,NaN
4644,6953,21 Grams (2003),25,3.3,315733.0,470.0,,NaN
4645,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",3,4.0,338135.0,11042.0,,NaN
4646,6957,Bad Santa (2003),26,3.4,307987.0,10147.0,,NaN
4647,6958,"Haunted Mansion, The (2003)",10,2.5,338094.0,10756.0,,NaN
4648,6959,Timeline (2003),3,2.0,300556.0,9562.0,,NaN
4649,6961,Damage (Fatale) (1992),1,4.0,104237.0,11012.0,,NaN
4650,6962,OT: Our Town (2002),1,3.5,334029.0,279714.0,,NaN
4651,6963,Devil's Playground (2002),2,4.2,293088.0,30068.0,,NaN
4652,6965,Journeys with George (2002),1,3.5,312848.0,158413.0,,NaN
4653,6966,Darkman (1990),3,3.8,99365.0,9556.0,,NaN
4654,6967,Dead of Night (1945),1,0.5,37635.0,13581.0,,NaN
4655,6969,"Dernier Combat, Le (Last Battle, The) (1983)",1,4.5,85426.0,19184.0,,NaN
4656,6970,Desk Set (1957),2,3.8,50307.0,24203.0,,NaN
4657,6971,Europa (Zentropa) (1991),1,4.0,101829.0,9065.0,,NaN
4658,6973,Final Analysis (1992),1,2.5,104265.0,4823.0,,NaN
4659,6974,"Freshman, The (1990)",6,3.0,99615.0,10168.0,,NaN
4660,6975,Funny Games (1997),5,3.2,119167.0,10234.0,,NaN
4661,6978,Slacker (1991),4,3.2,102943.0,14022.0,,NaN
4662,6979,WarGames (1983),21,3.3,86567.0,860.0,,NaN
4663,6981,"Ordet (Word, The) (1955)",2,3.8,48452.0,48035.0,,NaN
4664,6982,Forbidden Games (Jeux interdits) (1952),1,3.5,43686.0,5000.0,,NaN
4665,6983,Jane Eyre (1944),1,5.0,36969.0,22744.0,,NaN
4666,6984,"Tale of Two Cities, A (1935)",1,4.0,27075.0,17831.0,,NaN
4667,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",5,3.9,19254.0,780.0,,NaN
4668,6986,Ben-Hur: A Tale of the Christ (1925),1,3.0,16641.0,31510.0,,NaN
4669,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",7,3.9,10323.0,234.0,,NaN
4670,6989,Gorky Park (1983),4,3.5,85615.0,8289.0,,NaN
4671,6990,The Great Train Robbery (1978),1,3.5,79240.0,11583.0,,NaN
4672,6992,Guarding Tess (1994),2,2.8,109951.0,6472.0,,NaN
4673,6993,Hannah and Her Sisters (1986),13,3.8,91167.0,5143.0,,NaN
4674,6994,"Hard Way, The (1991)",2,3.2,102004.0,11384.0,,NaN
4675,6996,Highlander II: The Quickening (1991),7,1.9,102034.0,8010.0,,NaN
4676,6997,Hoffa (1992),2,3.0,104427.0,10410.0,,NaN
4677,6998,House of Cards (1993),1,2.0,107148.0,47095.0,dogs,NaN
4678,6999,Housesitter (1992),2,2.2,104452.0,10407.0,television,NaN
4679,7000,Hudson Hawk (1991),4,3.0,102070.0,9292.0,,NaN
4680,7001,Invasion of the Body Snatchers (1978),6,3.8,77745.0,11850.0,,NaN
4681,7004,Kindergarten Cop (1990),17,2.9,99938.0,951.0,,NaN
4682,7005,King Ralph (1991),1,1.5,102216.0,10804.0,,NaN
4683,7007,"Last Boy Scout, The (1991)",8,3.5,102266.0,9319.0,,NaN
4684,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),5,4.5,70849.0,1643.0,,NaN
4685,7009,Lorenzo's Oil (1992),3,3.3,104756.0,2007.0,,NaN
4686,7010,"Lover, The (Amant, L') (1992)",3,3.5,101316.0,10995.0,,NaN
4687,7012,Mr. Destiny (1990),1,3.0,100201.0,2612.0,,NaN
4688,7013,"Night of the Hunter, The (1955)",7,4.0,48424.0,3112.0,In Netflix queue,NaN
4689,7015,Only the Lonely (1991),3,3.2,102598.0,2611.0,,NaN
4690,7016,Over the Top (1987),3,1.5,93692.0,1825.0,,NaN
4691,7017,Passenger 57 (1992),3,3.5,105104.0,10538.0,,NaN
4692,7018,Presumed Innocent (1990),5,3.9,100404.0,11092.0,,NaN
4693,7019,Project X (1987),2,2.8,93793.0,18410.0,,NaN
4694,7022,Battle Royale (Batoru rowaiaru) (2000),30,3.9,266308.0,3176.0,,NaN
4695,7023,"Wedding Banquet, The (Xi yan) (1993)",1,4.5,107156.0,9261.0,,NaN
4696,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",3,3.7,73650.0,5336.0,,NaN
4697,7025,"Midnight Clear, A (1992)",2,3.8,102443.0,23908.0,,NaN
4698,7026,Summer School (1987),4,2.4,94072.0,14671.0,,NaN
4699,7027,Silverado (1985),5,3.2,90022.0,11509.0,,NaN
4700,7028,Quick Change (1990),7,3.6,100449.0,10729.0,,NaN
4701,7030,Radio Flyer (1992),2,2.8,105211.0,20763.0,,NaN
4702,7031,"Real McCoy, The (1993)",1,4.0,107927.0,2047.0,,NaN
4703,7032,Revenge (1990),1,4.0,100485.0,14249.0,,NaN
4704,7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",4,3.1,93936.0,10021.0,,NaN
4705,7034,Show Me Love (Fucking Åmål) (1998),8,3.8,150662.0,11634.0,,NaN
4706,7036,Teen Wolf (1985),7,3.1,90142.0,11824.0,,NaN
4707,7037,High Heels (Tacones lejanos) (1991),1,4.5,103030.0,8222.0,,NaN
4708,7038,Things You Can Tell Just by Looking at Her (2000),1,4.0,210358.0,20067.0,reciprocal spectator,NaN
4709,7040,To Live and Die in L.A. (1985),1,2.5,90180.0,9846.0,,NaN
4710,7041,Trapped in Paradise (1994),1,2.5,111477.0,23719.0,,NaN
4711,7044,Wild at Heart (1990),5,3.8,100935.0,483.0,,NaN
4712,7045,"Witches, The (1990)",3,3.2,100944.0,10166.0,,NaN
4713,7046,"Witches of Eastwick, The (1987)",11,2.5,94332.0,6069.0,,NaN
4714,7047,Year of the Dragon (1985),1,2.5,90350.0,11018.0,,NaN
4715,7048,Nothing to Lose (1997),4,3.4,119807.0,11676.0,,NaN
4716,7049,Flying Down to Rio (1933),1,3.0,24025.0,28293.0,,NaN
4717,7050,Follow the Fleet (1936),2,3.8,27630.0,28292.0,,NaN
4718,7051,"What's New, Pussycat (1965)",2,3.5,59903.0,3681.0,,NaN
4719,7052,Mary of Scotland (1936),1,3.0,27948.0,43875.0,,NaN
4720,7053,Roberta (1935),1,4.0,26942.0,31798.0,,NaN
4721,7054,Little Women (1949),2,3.5,41594.0,43436.0,,NaN
4722,7055,Swing Time (1936),1,4.0,28333.0,20325.0,,NaN
4723,7056,"Public Enemy, The (1931)",2,4.2,22286.0,17687.0,,NaN
4724,7057,"Midsummer Night's Dream, A (1935)",1,3.5,26714.0,19075.0,,NaN
4725,7058,Life with Father (1947),1,3.5,39566.0,41465.0,mental hospital| psychology| suspense| Well Done,NaN
4726,7059,National Velvet (1944),2,3.8,37120.0,17641.0,,NaN
4727,7060,Jesus Christ Superstar (1973),3,4.0,70239.0,12545.0,,NaN
4728,7061,Dark Victory (1939),1,4.0,31210.0,27972.0,,NaN
4729,7062,Birdman of Alcatraz (1962),1,4.0,55798.0,898.0,,NaN
4730,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",8,4.0,68182.0,2000.0,,NaN
4731,7064,Beauty and the Beast (La belle et la bête) (1946),6,3.2,38348.0,648.0,,NaN
4732,7065,"Birth of a Nation, The (1915)",1,2.0,4972.0,618.0,,NaN
4733,7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),2,3.2,59229.0,19120.0,,NaN
4734,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",4,3.5,67372.0,11316.0,,NaN
4735,7070,Red River (1948),1,4.0,40724.0,3089.0,,NaN
4736,7071,"Woman Under the Influence, A (1974)",1,5.0,72417.0,29845.0,,NaN
4737,7072,Stagecoach (1939),3,3.5,31971.0,995.0,,NaN
4738,7073,"Shot in the Dark, A (1964)",1,2.5,58586.0,1594.0,,NaN
4739,7074,"Navigator, The (1924)",1,3.5,15163.0,32318.0,,NaN
4740,7075,"Court Jester, The (1956)",1,3.5,49096.0,11839.0,,NaN
4741,7076,Bullitt (1968),8,3.9,62765.0,916.0,,NaN
4742,7078,Jezebel (1938),3,3.8,30287.0,1976.0,,NaN
4743,7079,"Hunchback of Notre Dame, The (1939)",2,3.5,31455.0,31685.0,,NaN
4744,7080,42nd Street (1933),3,4.0,24034.0,3062.0,,NaN
4745,7082,That Touch of Mink (1962),2,3.8,56575.0,12708.0,,NaN
4746,7083,Sweet Dreams (1985),1,3.0,90110.0,42045.0,,NaN
4747,7084,"Play It Again, Sam (1972)",4,3.8,69097.0,11610.0,,NaN
4748,7085,Send Me No Flowers (1964),2,3.2,58571.0,4939.0,,NaN
4749,7086,Pygmalion (1938),1,3.5,30637.0,25016.0,,NaN
4750,7087,"Passage to India, A (1984)",2,4.0,87892.0,15927.0,,NaN
4751,7088,Black Orpheus (Orfeu Negro) (1959),1,4.0,53146.0,40423.0,,NaN
4752,7089,Amarcord (1973),2,4.0,71129.0,7857.0,,NaN
4753,7090,Hero (Ying xiong) (2002),38,3.9,299977.0,79.0,,NaN
4754,7091,Horse Feathers (1932),2,4.0,23027.0,13912.0,,NaN
4755,7092,Anna Karenina (1935),2,3.5,26071.0,70881.0,,NaN
4756,7093,"Front Page, The (1974)",2,3.8,71524.0,987.0,,NaN
4757,7096,Rivers and Tides (2001),1,5.0,307385.0,30140.0,,NaN
4758,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),23,4.0,87544.0,81.0,,NaN
4759,7101,Doc Hollywood (1991),6,3.0,101745.0,11821.0,,NaN
4760,7102,Dragnet (1987),4,2.5,92925.0,10023.0,,NaN
4761,7103,Madhouse (1990),1,3.5,100087.0,51036.0,,NaN
4762,7104,1941 (1979),3,2.7,78723.0,11519.0,,NaN
4763,7107,Foul Play (1978),2,2.8,77578.0,15659.0,,NaN
4764,7108,Crime Story (Zhong an zu) (1993),2,3.2,108656.0,18857.0,,NaN
4765,7109,Beyond the Clouds (Al di là delle nuvole) (1996),1,3.0,114086.0,33517.0,,NaN
4766,7114,"Collector, The (1965)",1,0.5,59043.0,42740.0,,NaN
4767,7115,Deep Red (Profondo rosso) (1975),5,2.6,73582.0,20126.0,,NaN
4768,7116,Diabolique (Les diaboliques) (1955),4,3.1,46911.0,827.0,,NaN
4769,7117,Leprechaun (1993),5,2.3,107387.0,11811.0,,NaN
4770,7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),2,3.8,93207.0,20043.0,,NaN
4771,7121,Adam's Rib (1949),4,4.8,41090.0,25431.0,,NaN
4772,7122,King of Hearts (1966),1,5.0,60908.0,17685.0,,NaN
4773,7123,Naked Lunch (1991),9,3.4,102511.0,2742.0,,NaN
4774,7124,Grass (1999),3,3.2,214730.0,22010.0,,NaN
4775,7125,Spring Forward (1999),1,2.0,156096.0,51145.0,,NaN
4776,7127,Run (1991),1,3.5,102818.0,48129.0,,NaN
4777,7131,"Summer Place, A (1959)",1,3.0,53320.0,18904.0,,NaN
4778,7132,"Night at the Opera, A (1935)",9,4.1,26778.0,37719.0,,NaN
4779,7134,"Element of Crime, The (Forbrydelsens Element) (1984)",1,4.0,87280.0,9063.0,,NaN
4780,7137,"Cooler, The (2003)",10,3.5,318374.0,10744.0,,NaN
4781,7139,In America (2002),7,3.9,298845.0,10511.0,,NaN
4782,7141,My Flesh and Blood (2003),1,4.0,342804.0,22289.0,,NaN
4783,7142,Honey (2003),3,3.0,322589.0,10028.0,,NaN
4784,7143,"Last Samurai, The (2003)",62,3.9,325710.0,616.0,,NaN
4785,7147,Big Fish (2003),69,3.8,319061.0,587.0,,NaN
4786,7149,Something's Gotta Give (2003),17,3.6,337741.0,6964.0,,NaN
4787,7150,Stuck on You (2003),10,2.8,338466.0,1792.0,prodigies,NaN
4788,7151,Girl with a Pearl Earring (2003),12,3.4,335119.0,3635.0,,NaN
4789,7153,The Lord of the Rings: The Return of the King (2003),185,4.1,167260.0,122.0,,https://image.tmdb.org/t/p/w1280/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg
4790,7154,Mona Lisa Smile (2003),10,2.8,304415.0,11820.0,,NaN
4791,7155,Calendar Girls (2003),8,2.6,337909.0,8696.0,,NaN
4792,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",13,4.3,317910.0,12698.0,,NaN
4793,7158,House of Sand and Fog (2003),9,3.8,315983.0,11093.0,,NaN
4794,7160,Monster (2003),17,3.5,340855.0,504.0,,NaN
4795,7161,Cheaper by the Dozen (2003),8,1.9,349205.0,11007.0,,NaN
4796,7162,Cold Mountain (2003),12,3.3,159365.0,2289.0,,NaN
4797,7163,Paycheck (2003),17,2.9,338337.0,9620.0,,NaN
4798,7164,Peter Pan (2003),6,3.1,316396.0,10601.0,,NaN
4799,7165,"Company, The (2003)",1,3.0,335013.0,52036.0,,NaN
4800,7167,Japanese Story (2003),1,3.0,304229.0,13433.0,,NaN
4801,7169,Chasing Liberty (2004),8,3.9,360139.0,14844.0,family,NaN
4802,7171,Aileen: Life and Death of a Serial Killer (2003),2,3.5,364930.0,37088.0,,NaN
4803,7173,Along Came Polly (2004),24,3.0,343135.0,5966.0,,NaN
4804,7175,Torque (2004),2,2.2,329691.0,10718.0,,NaN
4805,7176,Crimson Gold (Talaye sorgh) (2003),1,3.5,371280.0,40427.0,,NaN
4806,7177,Osama (2003),1,3.5,368913.0,14757.0,,NaN
4807,7178,"Great Gatsby, The (1974)",1,3.0,71577.0,11034.0,,NaN
4808,7179,Wuthering Heights (1992),1,2.5,104181.0,25095.0,remake,NaN
4809,7181,Ship of Fools (1965),1,3.5,59712.0,30080.0,Nuclear disaster| union,NaN
4810,7184,This Property is Condemned (1966),1,4.5,61089.0,65012.0,,NaN
4811,7190,Jane Eyre (1970),1,3.5,65911.0,131313.0,,NaN
4812,7191,Blame It on the Bellboy (1992),1,2.0,103827.0,34151.0,NASA| space,NaN
4813,7192,Only the Strong (1993),2,3.0,107750.0,15797.0,,NaN
